,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,Age
640,1286,0,0,60.0,10440,Reg,0,Inside,0,0,1Fam,2Story,5,8,1904,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,650,650,0,958,581,1539,0,2,0,3,0,8,1,0,0,1983.0,0,686,70,78,68,6,0,6
641,958,1,1,89.0,12898,IR1,1,Inside,0,0,1Fam,1Story,9,5,2007,Hip,VinylSd,VinylSd,1,70.0,0,0,PConc,1,0,1,GLQ,1022,Unf,598,1620,1,1620,0,1620,1,2,0,2,1,6,1,1,1,2008.0,1,912,228,0,0,9,0,1
642,776,0,1,74.0,8740,IR1,0,Inside,0,0,1Fam,SFoyer,5,6,1982,Hip,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,672,Unf,168,840,0,860,0,860,1,1,0,2,0,4,0,0,0,1996.0,0,528,0,0,0,7,0,27
643,72,1,1,84.0,10440,Reg,0,Corner,0,0,1Fam,1Story,6,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,1414,Unf,54,1468,1,1468,0,1468,1,2,0,2,0,6,1,1,1,2005.0,1,528,0,102,0,5,0,5
644,2263,1,1,89.0,10991,IR1,1,Inside,0,0,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,0,80.0,0,0,PConc,1,0,1,Unf,0,Unf,1571,1571,1,1571,0,1571,0,2,0,3,0,7,1,1,1,2007.0,1,722,100,36,0,12,1,0
645,1866,0,1,0.0,8723,IR1,0,Inside,0,1,1Fam,SFoyer,6,6,1969,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,BLQ,973,Unf,0,973,1,1082,0,1082,1,1,0,3,0,6,0,0,1,1969.0,0,480,160,0,0,1,0,38
646,2876,0,0,50.0,7030,Reg,0,Inside,0,0,1Fam,1Story,4,6,1925,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,641,641,0,641,0,641,0,1,0,2,0,4,0,0,0,1925.0,0,272,184,0,70,3,0,56
647,2146,1,1,0.0,9375,Reg,0,Inside,0,0,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,0,149.0,0,0,PConc,1,0,0,Unf,0,Unf,1284,1284,1,1284,885,2169,0,2,1,3,0,7,1,1,1,2002.0,0,647,192,87,0,8,0,5
648,103,0,1,24.0,2572,Reg,0,FR2,0,0,Twnhs,2Story,7,5,1999,Hip,MetalSd,MetalSd,0,0.0,0,0,PConc,1,0,0,ALQ,604,Unf,92,696,1,696,720,1416,1,2,1,3,0,6,0,0,0,1999.0,0,484,0,44,0,5,0,11
649,1500,0,0,35.0,3675,Reg,0,Inside,0,0,TwnhsE,SLvl,6,5,2005,Gable,VinylSd,VinylSd,0,80.0,0,0,PConc,1,0,1,GLQ,459,Unf,88,547,1,1072,0,1072,1,1,0,2,0,5,0,0,0,2005.0,0,525,0,28,0,6,0,3
650,492,1,1,0.0,24682,IR3,0,CulDSac,0,0,1Fam,2Story,6,5,1999,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,841,841,1,892,783,1675,0,2,1,3,0,7,1,0,0,1999.0,1,502,0,103,0,6,0,10
651,167,1,1,81.0,7635,IR1,0,Corner,0,0,1Fam,1Story,5,6,1960,Gable,BrkFace,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,588,LwQ,237,1175,1,1175,0,1175,0,1,1,3,0,6,0,0,0,1960.0,0,484,0,0,0,6,0,50
652,2597,1,1,90.0,5400,Reg,0,Inside,0,0,1Fam,1Story,5,7,1954,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Rec,415,Unf,418,833,1,833,0,833,0,1,0,2,0,4,0,0,0,1955.0,0,326,0,0,0,8,0,6
653,2685,0,0,58.0,6380,Reg,0,Inside,0,0,1Fam,1.5Unf,5,6,1922,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,993,993,0,1048,0,1048,0,1,0,2,0,5,1,1,0,1922.0,0,280,0,0,116,8,0,56
654,1035,1,1,65.0,9750,Reg,0,FR2,0,0,1Fam,1Story,6,8,1969,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,0,ALQ,602,LwQ,14,1054,0,1054,0,1054,1,1,1,3,0,6,0,0,1,1969.0,0,460,180,0,0,7,0,39
655,1220,1,1,0.0,6627,IR1,0,Corner,0,0,1Fam,1Story,3,6,1949,Hip,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,NA,0,NA,0,0,0,720,0,720,0,1,0,2,0,4,0,0,0,1955.0,0,287,0,0,0,7,0,58
656,2602,0,1,60.0,7200,Reg,0,Inside,0,0,1Fam,2Story,6,8,1915,Gable,MetalSd,MetalSd,0,0.0,0,1,CBlock,0,0,0,Rec,338,Unf,325,663,1,774,821,1595,0,2,0,3,0,7,1,1,0,1974.0,0,528,49,0,231,4,0,56
657,2159,1,1,65.0,8200,Reg,0,Inside,0,0,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,847,847,1,847,1081,1928,0,2,1,4,0,8,1,1,0,2003.0,1,434,100,48,0,7,0,3
658,695,0,0,57.0,10307,Reg,0,Inside,0,0,Duplex,2Story,6,5,1910,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,LwQ,633,Unf,339,972,0,972,972,1944,1,2,0,4,0,12,0,0,0,1920.0,0,324,0,28,169,6,0,59
659,1109,1,1,81.0,10944,IR1,0,Inside,1,0,1Fam,2Story,7,5,1994,Gable,VinylSd,VinylSd,0,448.0,0,0,PConc,1,0,0,GLQ,1000,Unf,223,1223,1,1223,904,2127,1,2,1,3,0,5,2,0,1,1994.0,0,525,171,132,0,8,0,14
660,640,0,1,120.0,19296,Reg,0,Corner,0,0,1Fam,SLvl,6,5,1962,Gable,Wd Sdng,Wd Sdng,0,399.0,0,0,CBlock,0,0,1,Rec,672,ALQ,0,1362,0,1382,0,1382,1,1,0,3,0,6,1,0,1,1991.0,0,884,0,0,252,5,0,47
661,1652,0,1,0.0,10395,IR1,0,FR2,0,0,1Fam,SLvl,6,6,1978,Gable,HdBoard,HdBoard,0,233.0,0,0,CBlock,1,0,0,ALQ,605,Unf,427,1032,0,1032,0,1032,0,2,0,3,0,6,1,0,1,1978.0,0,564,0,0,0,7,0,29
662,2090,0,1,104.0,23920,Reg,0,Inside,0,0,1Fam,1.5Fin,6,5,1984,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,1105,1105,1,1105,717,1822,0,2,0,4,0,7,1,0,1,1984.0,0,515,0,195,1012,4,0,23
663,1188,1,1,85.0,11050,Reg,0,Inside,0,0,1Fam,1Story,6,5,1968,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,Rec,301,Unf,1439,1740,0,1740,0,1740,0,1,1,4,0,8,1,0,1,1968.0,0,512,25,0,0,10,0,40
664,2345,1,1,0.0,16659,IR1,0,Corner,0,1,1Fam,2Story,7,7,1977,Gable,Plywood,Plywood,0,34.0,0,0,CBlock,0,0,0,ALQ,795,Unf,0,795,0,1468,795,2263,1,2,1,3,0,9,1,0,1,1977.0,1,539,0,250,0,3,0,12
665,1059,1,1,108.0,13418,Reg,0,Inside,1,0,1Fam,2Story,9,5,2006,Hip,VinylSd,VinylSd,0,270.0,0,0,PConc,1,0,1,GLQ,1420,Unf,430,1850,1,1850,898,2748,1,2,1,4,1,9,1,1,0,2006.0,1,850,212,182,0,10,0,2
666,2751,1,1,133.0,11003,IR2,0,Inside,0,0,1Fam,2Story,7,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1308,1308,1,1308,568,1876,0,2,1,3,0,7,0,0,0,2005.0,0,848,0,40,0,7,1,0
667,128,0,1,68.0,9724,Reg,0,Inside,0,0,1Fam,1.5Fin,5,7,1952,Gable,MetalSd,MetalSd,0,265.0,0,0,CBlock,0,0,0,LwQ,670,Unf,470,1140,0,1929,532,2461,0,2,0,3,0,7,2,1,0,1994.0,0,400,0,0,0,3,0,8
668,1523,0,1,64.0,7804,Reg,0,Inside,0,0,Duplex,2.5Unf,6,7,1930,Gable,Stucco,Stucco,0,0.0,0,0,BrkTil,0,0,0,ALQ,281,Rec,0,960,1,960,960,1920,2,2,2,4,0,10,2,1,0,1930.0,0,480,248,0,121,7,0,58
669,2925,1,1,160.0,20000,Reg,0,Inside,0,0,1Fam,1Story,5,7,1960,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,ALQ,1224,Unf,0,1224,1,1224,0,1224,1,1,0,4,0,7,1,0,0,1960.0,0,576,474,0,0,9,0,10
670,2145,1,1,80.0,10386,Reg,0,Inside,0,0,1Fam,1Story,8,5,2004,Gable,CemntBd,CmentBd,1,246.0,0,0,PConc,1,0,0,GLQ,1464,Unf,536,2000,1,2000,0,2000,1,2,0,3,0,8,0,0,1,2004.0,1,888,168,0,0,7,0,2
671,1121,1,1,72.0,8640,Reg,0,Inside,0,0,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,24,Unf,1339,1363,1,1372,0,1372,0,2,0,3,0,6,0,0,1,2008.0,0,588,192,113,0,7,1,0
672,566,0,1,32.0,2880,Reg,0,Inside,0,0,Twnhs,2Story,7,5,2004,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1376,1376,1,1376,1629,3005,0,2,1,3,0,9,1,0,0,2004.0,1,704,0,177,0,7,0,4
673,565,1,1,0.0,11949,Reg,0,Inside,1,0,1Fam,2Story,7,8,1991,Gable,VinylSd,VinylSd,0,196.0,0,0,PConc,1,0,0,GLQ,601,ALQ,158,975,1,975,780,1755,0,2,1,3,0,7,1,0,1,1991.0,0,524,502,60,0,7,0,1
674,1331,0,1,0.0,7010,Reg,0,Inside,0,0,1Fam,1.5Fin,5,5,1935,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Rec,175,Unf,849,1024,0,1144,594,1738,0,2,0,3,0,6,1,1,0,1950.0,0,240,0,30,0,7,0,58
675,2928,0,1,62.0,10441,Reg,0,Inside,0,0,1Fam,SFoyer,5,5,1992,Gable,HdBoard,Wd Shng,0,0.0,0,0,PConc,1,0,0,GLQ,337,Unf,575,912,0,970,0,970,0,1,0,3,0,6,0,0,0,NA,0,0,80,32,0,7,0,14
676,156,1,1,85.0,10200,Reg,0,Inside,0,0,1Fam,1Story,5,7,1954,Gable,Wd Sdng,Wd Sdng,0,104.0,0,0,CBlock,0,0,0,ALQ,320,BLQ,404,1086,0,1086,0,1086,1,1,0,3,0,6,0,0,1,1989.0,0,490,0,0,0,5,0,7
677,797,0,1,60.0,11409,Reg,0,Inside,0,0,1Fam,1.5Fin,5,4,1949,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,LwQ,292,Unf,476,768,0,1148,568,1716,0,1,1,3,0,8,1,1,1,1949.0,0,281,0,0,0,1,0,1
678,327,0,0,0.0,1974,Reg,0,Inside,0,0,TwnhsE,2Story,4,5,1973,Gable,CemntBd,CmentBd,0,0.0,0,0,CBlock,0,0,0,BLQ,334,Unf,212,546,0,546,546,1092,0,1,1,3,0,6,0,0,1,1973.0,0,286,120,96,0,5,0,37
679,2859,0,1,66.0,21780,Reg,0,Inside,0,0,1Fam,2Story,6,5,1920,Gable,Wd Sdng,Wd Shng,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,817,817,0,940,610,1550,0,1,1,3,0,7,1,0,0,1937.0,0,318,0,0,429,9,0,56
680,1453,1,1,60.0,7200,Reg,0,Inside,0,0,1Fam,1Story,5,7,1972,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,632,Unf,148,780,1,780,0,780,0,1,0,2,0,4,0,0,0,1973.0,0,352,196,0,0,1,0,36
681,1762,1,1,100.0,12191,IR1,0,Inside,1,0,1Fam,2Story,8,5,1997,Hip,VinylSd,VinylSd,0,515.0,0,0,PConc,1,0,0,GLQ,1181,Unf,598,1779,1,1779,772,2551,1,2,1,4,0,8,2,0,1,1998.0,1,925,76,61,0,6,0,9
682,1868,1,1,108.0,11358,IR1,0,Corner,0,0,1Fam,1Story,7,7,1972,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,BLQ,346,Unf,778,1124,0,1610,0,1610,0,2,0,3,0,8,1,0,1,1972.0,0,515,202,0,0,5,0,20
683,1760,1,1,59.0,9649,IR1,0,Inside,0,0,1Fam,2Story,6,5,1999,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,941,941,1,961,683,1644,0,2,1,3,0,7,1,0,1,1999.0,0,460,460,42,0,5,0,7
684,1113,1,1,75.0,11957,IR1,0,Inside,0,0,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,0,53.0,0,0,PConc,1,0,0,GLQ,24,Unf,1550,1574,1,1574,0,1574,0,2,0,3,0,7,1,1,1,2006.0,0,824,144,104,0,7,0,2
685,1812,1,1,0.0,11613,IR2,0,Corner,0,0,1Fam,2Story,6,5,1993,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,ALQ,480,Unf,384,864,1,920,900,1820,0,2,1,3,0,7,0,0,1,1993.0,0,492,144,85,0,5,0,10
686,117,1,1,80.0,9600,Reg,0,Inside,0,0,1Fam,2Story,6,6,1971,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,ALQ,329,Unf,386,715,0,930,715,1645,0,1,2,4,0,7,0,0,1,1971.0,0,441,0,78,0,6,0,39
687,1142,1,1,65.0,8125,Reg,0,Inside,0,0,1Fam,1Story,6,5,1994,Gable,HdBoard,HdBoard,0,258.0,0,0,PConc,1,0,0,GLQ,1138,Unf,270,1408,1,1679,0,1679,1,2,0,3,0,7,1,0,1,1994.0,0,575,224,42,0,10,0,10
688,2342,1,1,90.0,18261,IR1,1,Inside,1,0,1Fam,1Story,9,5,2005,Hip,VinylSd,VinylSd,0,420.0,1,0,PConc,1,0,1,GLQ,1416,Unf,494,1910,1,2000,0,2000,1,2,1,3,1,8,2,1,1,2005.0,0,722,351,102,0,9,0,1
689,927,1,1,70.0,9100,Reg,0,Inside,0,0,1Fam,1Story,5,6,1954,Gable,BrkFace,BrkFace,0,0.0,0,0,BrkTil,0,0,0,Rec,154,ALQ,264,1112,1,1112,0,1112,1,1,0,2,0,6,1,1,1,1954.0,0,390,0,0,0,10,0,55
690,2478,1,1,70.0,8304,IR1,0,Inside,0,0,1Fam,2Story,6,5,1997,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,941,941,1,941,896,1837,0,2,1,3,0,7,0,0,1,1997.0,0,688,150,165,0,7,0,8
691,655,1,1,53.0,5470,Reg,0,Inside,0,0,1Fam,1Story,3,5,1958,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,792,792,0,792,0,792,0,1,0,2,0,4,0,0,1,1958.0,0,366,0,90,0,8,0,51
692,2064,1,1,0.0,8169,Reg,0,Corner,0,0,1Fam,1Story,5,7,1966,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,0,0,0,Rec,216,ALQ,261,912,1,912,0,912,1,1,0,3,0,6,0,0,0,1966.0,0,315,204,0,0,7,0,41
693,369,1,1,124.0,16158,IR1,0,Inside,1,0,1Fam,1Story,7,5,2005,Hip,VinylSd,VinylSd,1,16.0,0,0,PConc,1,0,0,ALQ,1274,Unf,256,1530,1,1530,0,1530,1,2,0,3,0,7,1,1,1,2005.0,1,430,168,36,0,6,0,4
694,2239,0,0,59.0,8263,Reg,0,Inside,0,0,1Fam,1Story,6,5,1920,Gable,BrkFace,BrkFace,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,1012,1012,0,1012,0,1012,0,1,0,2,0,6,1,1,0,1920.0,0,308,0,22,112,5,0,57
695,2732,1,1,0.0,5271,IR1,0,Inside,0,0,1Fam,1Story,7,5,1986,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,1,0,1,GLQ,1082,Unf,371,1453,0,1453,0,1453,1,1,1,2,0,6,1,0,1,1986.0,0,445,0,80,0,12,0,20
696,1653,1,1,79.0,11850,Reg,0,FR2,0,0,1Fam,1Story,6,6,1984,Gable,Plywood,Plywood,0,98.0,0,0,CBlock,1,0,0,ALQ,781,Unf,372,1153,0,1177,0,1177,0,2,0,3,0,6,0,0,1,1984.0,1,495,204,103,0,8,0,23
697,959,1,1,83.0,13159,IR1,1,Corner,0,0,1Fam,2Story,7,5,2009,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,846,846,0,846,846,1692,0,2,1,3,0,6,0,0,1,2009.0,0,650,208,114,0,7,1,0
698,2395,1,1,82.0,11643,IR1,0,Inside,1,0,1Fam,2Story,8,5,2005,Hip,MetalSd,MetalSd,0,142.0,0,0,PConc,1,0,0,GLQ,880,Unf,644,1524,1,1544,814,2358,1,2,1,4,1,10,1,1,0,2005.0,1,784,120,34,0,8,1,0
699,1412,0,1,50.0,9350,Reg,0,Inside,0,0,Duplex,SFoyer,5,5,1975,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,GLQ,864,Unf,0,864,0,864,0,864,1,1,0,2,0,4,0,0,0,NA,0,0,0,0,0,4,0,33
700,271,1,1,48.0,10635,IR2,0,FR2,0,0,1Fam,1Story,8,5,2003,Hip,VinylSd,VinylSd,0,171.0,0,0,PConc,1,0,0,BLQ,370,GLQ,315,1657,1,1668,0,1668,1,2,0,3,0,8,1,0,1,2003.0,1,502,0,262,0,5,0,7
701,1484,1,0,0.0,4438,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,2004,Gable,VinylSd,VinylSd,0,205.0,0,0,PConc,1,0,0,GLQ,662,Unf,186,848,1,848,0,848,1,1,0,1,0,3,1,1,1,2004.0,0,420,149,0,0,1,0,4
702,1497,1,1,60.0,7024,Reg,0,Inside,0,0,1Fam,1Story,4,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,1024,Unf,108,1132,1,1132,0,1132,1,1,1,2,0,5,0,0,1,2005.0,1,451,252,64,0,6,0,3
703,552,0,1,75.0,8250,Reg,0,Inside,0,0,Duplex,2Story,6,7,1981,Gable,Wd Sdng,Wd Shng,0,0.0,0,0,Slab,0,0,0,NA,0,NA,0,0,0,964,918,1882,0,2,0,4,0,8,2,0,1,1981.0,0,612,0,0,0,5,0,28
704,2,1,0,80.0,11622,Reg,0,Inside,0,0,1Fam,1Story,5,6,1961,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,Rec,468,LwQ,270,882,0,896,0,896,0,1,0,2,0,5,0,0,1,1961.0,0,730,140,0,0,6,0,49
705,1855,1,1,80.0,12000,Reg,0,Inside,1,0,1Fam,1Story,7,6,1980,Hip,VinylSd,MetalSd,0,600.0,0,0,CBlock,1,0,0,GLQ,1732,Unf,270,2002,1,2362,0,2362,1,2,1,3,0,8,1,0,1,1980.0,0,546,180,16,0,3,0,27
706,4,1,1,93.0,11160,Reg,0,Corner,0,0,1Fam,1Story,7,5,1968,Hip,BrkFace,BrkFace,0,0.0,0,0,CBlock,0,0,0,ALQ,1065,Unf,1045,2110,1,2110,0,2110,1,2,1,3,1,8,2,0,1,1968.0,1,522,0,0,0,4,0,42
707,2292,0,1,0.0,11333,IR1,0,Corner,0,0,1Fam,SLvl,6,5,1976,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,ALQ,539,Unf,490,1029,0,1062,0,1062,1,1,0,3,0,5,2,0,1,1976.0,0,539,120,0,0,5,0,31
708,134,1,1,78.0,7800,Reg,0,Inside,0,0,1Fam,1Story,5,6,1954,Gable,HdBoard,HdBoard,0,200.0,0,0,PConc,0,0,0,LwQ,540,Unf,728,1268,0,1268,0,1268,0,1,0,2,0,7,1,1,1,1954.0,1,244,0,98,0,3,0,56
709,646,1,1,60.0,10434,Reg,0,Inside,0,0,1Fam,1Story,4,5,1955,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,1005,1005,0,1005,0,1005,0,1,0,2,0,5,1,0,0,1977.0,0,672,0,0,0,11,0,54
710,42,1,1,90.0,11520,Reg,0,Inside,1,1,1Fam,1Story,9,5,2005,Hip,VinylSd,VinylSd,0,615.0,0,0,PConc,1,0,0,GLQ,110,Unf,1588,1698,1,1698,0,1698,0,2,0,3,1,7,1,1,1,2005.0,1,730,192,74,0,6,0,5
711,532,1,1,68.0,8736,IR1,0,Inside,0,0,1Fam,1Story,7,5,2003,Gable,VinylSd,Wd Shng,0,0.0,0,0,PConc,1,0,0,GLQ,771,ALQ,422,1553,1,1553,0,1553,1,2,0,3,0,6,0,0,1,2003.0,0,588,192,88,0,8,0,5
712,713,0,0,33.0,4456,Reg,0,Inside,0,0,2fmCon,2Story,4,5,1920,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,736,736,0,736,716,1452,0,2,0,2,0,8,0,0,0,NA,0,0,0,0,102,6,1,1
713,2561,1,1,80.0,9600,Reg,0,Inside,0,0,1Fam,1Story,5,5,1951,Gable,HdBoard,HdBoard,1,144.0,0,0,CBlock,0,0,0,ALQ,996,Unf,60,1056,1,1216,0,1216,1,1,0,3,0,7,0,0,1,1951.0,0,280,0,0,0,5,0,55
714,2360,1,1,0.0,15870,IR1,0,Corner,0,0,1Fam,1Story,5,5,1969,Gable,VinylSd,Plywood,0,0.0,0,0,CBlock,0,0,0,BLQ,75,Rec,230,1096,1,1096,0,1096,1,1,0,3,0,6,0,0,1,1969.0,1,299,240,32,0,3,0,37
715,1333,0,0,50.0,5000,Reg,0,Inside,0,0,1Fam,1.5Fin,5,7,1941,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,ALQ,600,Unf,72,672,1,832,378,1210,0,1,0,3,0,6,0,0,0,1941.0,0,240,0,0,0,5,0,2
716,1407,0,1,75.0,45600,IR2,0,Inside,0,0,1Fam,1.5Fin,6,8,1908,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,907,907,0,1307,1051,2358,0,3,0,5,0,10,1,1,0,1908.0,0,360,486,40,0,9,0,11
717,2892,1,1,42.0,26178,IR1,0,Inside,0,0,1Fam,2Story,7,5,1989,Hip,MetalSd,MetalSd,0,293.0,0,0,PConc,1,0,1,GLQ,965,Unf,245,1210,1,1238,1281,2519,1,2,1,4,0,9,2,1,1,1989.0,0,628,320,27,0,4,0,16
718,574,0,1,24.0,2645,Reg,0,Inside,0,0,Twnhs,2Story,8,5,1999,Gable,MetalSd,MetalSd,0,456.0,0,0,PConc,1,0,0,GLQ,649,Unf,321,970,1,983,756,1739,1,2,1,3,0,7,0,0,1,1999.0,1,480,115,0,0,8,0,9
719,1227,0,1,80.0,9600,Reg,0,Inside,0,0,1Fam,SLvl,6,6,1955,Hip,AsbShng,AsbShng,0,0.0,0,0,CBlock,0,0,0,BLQ,831,Unf,161,992,0,1661,0,1661,1,1,0,3,0,8,1,0,0,1955.0,0,377,0,28,0,10,0,12
720,2591,0,1,118.0,21299,Reg,0,Inside,0,0,1Fam,1Story,7,5,1941,Hip,BrkFace,BrkFace,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,929,929,1,2039,0,2039,1,1,1,3,0,7,3,1,0,1941.0,0,791,0,0,90,12,0,43
721,1476,1,1,65.0,8450,Reg,0,Inside,0,0,1Fam,1Story,7,5,2004,Gable,VinylSd,VinylSd,0,266.0,0,0,PConc,1,0,0,GLQ,946,Unf,490,1436,1,1436,0,1436,1,2,0,3,0,8,0,0,1,2004.0,0,484,139,98,0,4,0,4
722,1125,1,1,75.0,9375,Reg,0,Inside,0,0,1Fam,2Story,8,5,2003,Hip,VinylSd,VinylSd,0,768.0,0,0,PConc,1,0,0,Unf,0,Unf,1053,1053,1,1053,939,1992,0,2,1,3,0,9,1,1,1,2003.0,0,648,140,45,0,8,0,4
723,1446,0,1,65.0,8385,Reg,0,Inside,0,0,1Fam,SLvl,5,8,1977,Gable,HdBoard,HdBoard,0,220.0,0,0,CBlock,1,1,0,GLQ,595,Unf,390,985,0,985,0,985,0,2,0,3,0,6,0,0,1,1977.0,0,328,210,0,0,11,0,31
724,408,0,0,21.0,1680,Reg,0,Inside,0,0,Twnhs,2Story,5,7,1972,Gable,CemntBd,CmentBd,0,268.0,0,0,CBlock,0,0,0,ALQ,231,Unf,399,630,0,630,672,1302,0,2,1,3,0,6,0,0,0,1972.0,0,264,185,0,0,2,0,37
725,1101,1,1,84.0,14260,IR1,0,FR2,1,0,1Fam,2Story,8,5,2000,Gable,VinylSd,VinylSd,0,350.0,0,0,PConc,1,0,0,GLQ,655,Unf,490,1145,1,1145,1053,2198,1,2,1,4,0,9,1,0,1,2000.0,0,836,192,84,0,12,0,8
726,2251,1,1,80.0,10000,Reg,0,Inside,0,0,1Fam,1Story,5,5,2002,Gable,VinylSd,VinylSd,0,166.0,0,0,PConc,1,0,0,GLQ,585,Unf,856,1441,1,1392,0,1392,0,2,0,3,0,6,1,1,1,2002.0,1,650,168,49,0,12,0,5
727,373,1,1,85.0,11900,Reg,0,Inside,0,0,1Fam,1Story,7,5,1977,Hip,Plywood,Plywood,0,209.0,0,0,CBlock,0,0,0,ALQ,822,Unf,564,1386,0,1411,0,1411,0,2,0,3,0,6,1,0,1,1977.0,1,544,192,0,0,4,0,32
728,2554,1,1,68.0,9724,Reg,0,Inside,0,0,1Fam,1Story,5,7,1947,Hip,BrkFace,BrkFace,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,938,938,1,1043,0,1043,0,1,0,2,0,5,1,1,0,1947.0,0,273,125,48,0,5,0,56
729,2382,1,1,110.0,16163,Reg,0,Corner,1,0,1Fam,1Story,8,5,2004,Gable,VinylSd,VinylSd,0,232.0,0,0,PConc,1,0,0,Unf,0,Unf,1618,1618,1,1618,0,1618,0,2,0,2,0,6,1,1,1,2004.0,1,880,0,0,0,7,0,2
730,1985,0,0,50.0,5925,Reg,0,Inside,0,0,1Fam,1.5Fin,4,6,1900,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,LwQ,122,Rec,0,570,0,761,380,1141,0,1,0,3,0,6,0,0,0,1930.0,0,252,0,0,96,5,0,57
731,519,1,1,72.0,8640,Reg,0,Inside,0,0,1Fam,1Story,8,5,2009,Gable,CemntBd,CmentBd,1,72.0,0,0,PConc,1,0,0,GLQ,936,Unf,364,1300,1,1314,0,1314,1,2,0,3,0,6,0,0,1,2009.0,0,552,135,112,0,9,1,0
